index,smiles
187,Cc1ccc(S[S+]=P2(N(C(C)C)C(C)C)Oc3cccc4c3C3(CC4)CCc4cccc(c43)O2)cc1
188,COc1ccccc1S[S+]=P1(N(C(C)C)C(C)C)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
189,COc1ccc(S[S+]=P2(N(C(C)C)C(C)C)Oc3cccc4c3C3(CC4)CCc4cccc(c43)O2)cc1
190,CC(C)N(C(C)C)P1(=[S+]Sc2cccc(F)c2)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
191,CC(C)N(C(C)C)P1(=[S+]Sc2ccc(F)cc2)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
192,CC(C)N(C(C)C)P1(=[S+]Sc2ccc3ccccc3c2)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
193,Cc1cc(C)c(S[S+]=P2(N(C(C)C)C(C)C)Oc3cccc4c3C3(CC4)CCc4cccc(c43)O2)c(C)c1
194,COc1cc(C)c(S[S+]=P2(N(C(C)C)C(C)C)Oc3cccc4c3C3(CC4)CCc4cccc(c43)O2)c(C)c1
195,Cc1cccc(C)c1S[S+]=P1(N(C(C)C)C(C)C)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
196,COc1cccc(C)c1S[S+]=P1(N(C(C)C)C(C)C)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
197,Cc1cc(C)cc(S[S+]=P2(N(C(C)C)C(C)C)Oc3cccc4c3C3(CC4)CCc4cccc(c43)O2)c1
198,CC(C)N(C(C)C)P1(=[S+]Sc2cc(Cl)cc(Cl)c2)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
199,COc1cccc(S[S+]=P2(N(C(C)C)C(C)C)Oc3cccc4c3C3(CC4)CCc4cccc(c43)O2)c1
200,Cc1ccccc1S[S+]=P1(N(C(C)C)C(C)(C)C)Oc2c(C)ccc3c2C2(CC3)CCc3ccc(C)c(c32)O1
201,COc1ccccc1S[S+]=P1(N(C(C)C)C(C)(C)C)Oc2c(C)ccc3c2C2(CC3)CCc3ccc(C)c(c32)O1
202,Cc1cccc(S[S+]=P2(N(C(C)C)C(C)(C)C)Oc3c(C)ccc4c3C3(CC4)CCc4ccc(C)c(c43)O2)c1
203,Cc1ccc2c3c1OP(=[S+]Sc1cccc(F)c1)(N(C(C)C)C(C)(C)C)Oc1c(C)ccc4c1C3(CC2)CC4
204,COc1cccc(S[S+]=P2(N(C(C)C)C(C)(C)C)Oc3c(C)ccc4c3C3(CC4)CCc4ccc(C)c(c43)O2)c1
205,Cc1ccc(S[S+]=P2(N(C(C)C)C(C)(C)C)Oc3c(C)ccc4c3C3(CC4)CCc4ccc(C)c(c43)O2)cc1
206,Cc1ccc2c3c1OP(=[S+]Sc1ccc(F)cc1)(N(C(C)C)C(C)(C)C)Oc1c(C)ccc4c1C3(CC2)CC4
207,Cc1ccc2c3c1OP(=[S+]Sc1ccc(C(F)(F)F)cc1)(N(C(C)C)C(C)(C)C)Oc1c(C)ccc4c1C3(CC2)CC4
208,COc1ccc(S[S+]=P2(N(C(C)C)C(C)(C)C)Oc3c(C)ccc4c3C3(CC4)CCc4ccc(C)c(c43)O2)cc1
209,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2ccc(C)cc2)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
210,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2ccc(F)cc2)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
211,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2ccc(C(F)(F)F)cc2)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
212,COc1ccc(S[Se+]=P2(N(C(C)C)C(C)C)Oc3c(-c4ccc(OC)cc4)ccc4c3C3(CC4)CCc4ccc(-c5ccc(OC)cc5)c(c43)O2)cc1
213,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2cccc(C)c2)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
214,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2cccc(F)c2)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
215,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2cccc(OC)c2)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
216,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2ccc5ccccc5c2)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
217,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2cc(Cl)cc(Cl)c2)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
218,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2)Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3
219,CC(C)N(C(C)C)P1(=[S+]Sc2ccccc2)Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3
220,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2)N(C)c2ccc3c(c2-c2c(ccc4c2CCCC4)N1C)CCCC3
221,CC(C)N(C(C)C)P1(=[S+]Sc2ccccc2)N(C)c2cccc3c2C2(CC3)CCc3cccc(c32)N1C
222,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2)N(C)c2cccc3c2C2(CC3)CCc3cccc(c32)N1C
223,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2C(F)(F)F)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1
224,Cc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1C(F)(F)F)(N(C(C)C)C(C)C)Oc1c(C)cc3ccccc3c1-2
225,COc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1C(F)(F)F)(N(C(C)C)C(C)C)Oc1c(OC)cc3ccccc3c1-2
226,CCOc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1C(F)(F)F)(N(C(C)C)C(C)C)Oc1c(OCC)cc3ccccc3c1-2
227,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2C(F)(F)F)Oc2c(OCc3ccccc3)cc3ccccc3c2-c2c(c(OCc3ccccc3)cc3ccccc23)O1
228,CCC(C)N(C(C)CC)P1(=[Se+]Sc2ccccc2C(F)(F)F)Oc2c(OC)cc3ccccc3c2-c2c(c(OC)cc3ccccc23)O1
229,CCOc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1C(F)(F)F)(N(C(C)CC)C(C)CC)Oc1c(OCC)cc3ccccc3c1-2
230,[2H]C([2H])([2H])Oc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1C(F)(F)F)(N(C(C)C)C(C)C)Oc1c(OC([2H])([2H])[2H])cc3ccccc3c1-2
231,COc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1C(F)(F)F)(N(CC(C)C)CC(C)C)Oc1c(OC)cc3ccccc3c1-2
232,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2C(F)(F)F)Oc2c(F)cc3ccccc3c2-c2c(c(F)cc3ccccc23)O1
233,COc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1C(F)(F)F)(N1CCCCCC1)Oc1c(OC)cc3ccccc3c1-2
234,CCN(CC)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
235,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1C(F)(F)F)N1CCCCCC1
236,CCC(C)N(C(C)CC)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
237,CC(C)CN(CC(C)C)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
238,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1C(F)(F)F)N(C1CCCCC1)C1CCCCC1
239,CCC(C)N(C(C)CC)P1(=[Se+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
240,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[Se+]Sc1ccccc1C(F)(F)F)N1CCCCCC1
241,CC(C)CN(CC(C)C)P1(=[Se+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
242,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1C(F)(F)F)N(C1CCCC1)C1CCCC1
243,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1C(F)(F)F)N(C(Cc1ccccc1)Cc1ccccc1)C(Cc1ccccc1)Cc1ccccc1
244,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1C(F)(F)F)N(c1ccccc1)c1ccccc1
245,CC(C)N([C@@H](C)c1ccccc1)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
246,C[C@@H](c1ccc2ccccc2c1)N([C@@H](C)c1ccc2ccccc2c1)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
247,COc1ccc([C@H](C)N([C@@H](C)c2ccc(OC)cc2)P2(=[S+]Sc3ccccc3C(F)(F)F)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
248,C[C@H](c1cccc2ccccc12)N([C@@H](C)c1cccc2ccccc12)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
249,Cc1ccccc1[C@H](C)N([C@@H](C)c1ccccc1)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
250,C[C@@H](c1ccc(F)cc1)N([C@@H](C)c1ccc(F)cc1)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
251,Cc1ccc([C@H](C)N([C@@H](C)c2ccc(C)cc2)P2(=[S+]Sc3ccccc3C(F)(F)F)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
252,CCC(CC)N(C(CC)CC)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
253,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1C(F)(F)F)N1CCCCC1
254,COc1ccc([C@@H](C)N([C@H](C)c2ccc(OC)cc2)P2(=[S+]Sc3ccccc3C(F)(F)F)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
255,C[C@H](c1cccc2ccccc12)N([C@H](C)c1cccc2ccccc12)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
256,CCN([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
257,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1C(F)(F)F)N(Cc1ccccc1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
258,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1C(F)(F)F)N(c1ccccc1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
259,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)=[S+]Sc1ccccc1C(F)(F)F
260,CC(C)N(C)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
261,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1C(F)(F)F)N(C)C(C)(C)c1ccccc1
262,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1C(F)(F)F)N(C)C1C2C[C@H]3C[C@@H](C2)C[C@@H]1C3
263,CN(C)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
264,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1C(F)(F)F)N1c2ccccc2CCc2ccccc21
265,CC(C)N([C@H]1CCc2ccccc21)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
266,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1C(F)(F)F)N(C1CCCCC1)[C@H]1CCCc2ccccc21
267,CC(C)N(C1CCCCC1)P1(=[S+]Sc2ccccc2C(F)(F)F)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
268,COc1ccc2c3c1OP(=[Se+]Sc1ccccc1C(F)(F)F)(N(C(C)C)C(C)C)Oc1c(OC)ccc4c1C3(CC2)CC4
269,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2C(F)(F)F)Oc2c(-c3ccccc3)ccc3c2C2(CC3)CCc3ccc(-c4ccccc4)c(c32)O1
270,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2C(F)(F)F)Oc2c(-c3ccc(C(F)(F)F)cc3)ccc3c2C2(CC3)CCc3ccc(-c4ccc(C(F)(F)F)cc4)c(c32)O1
271,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2ccccc2C(F)(F)F)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
272,Cc1ccc2c3c1OP(=[S+]Sc1ccccc1C(F)(F)F)(N(C(C)C)C(C)(C)C)Oc1c(C)ccc4c1C3(CC2)CC4
273,COc1cc(C)c(S[S+]=P2(N(C(C)C)C(C)C)Oc3ccc4ccccc4c3-c3c(ccc4ccccc34)O2)c(C)c1
274,COc1cc(C)c(S[S+]=P2(N(C(C)C)C(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
275,COc1cc(C)c(S[Se+]=P2(N(C(C)C)C(C)C)Oc3cccc4c3C3(CC4)CCc4cccc(c43)O2)c(C)c1
276,COc1cc(C)c(S[S+]=P2(N(C(C)C)C(C)C)Oc3ccc4c(c3-c3c(ccc5c3CCCC5)O2)CCCC4)c(C)c1
277,COc1cc(C)c(S[Se+]=P2(N(C(C)C)C(C)C)Oc3ccc4c(c3-c3c(ccc5c3CCCC5)O2)CCCC4)c(C)c1
278,COc1cc(C)c(S[S+]=P2(N(C(C)C)C(C)C)N(C)c3ccc4c(c3-c3c(ccc5c3CCCC5)N2C)CCCC4)c(C)c1
279,COc1cc(C)c(S[Se+]=P2(N(C(C)C)C(C)C)N(C)c3ccc4c(c3-c3c(ccc5c3CCCC5)N2C)CCCC4)c(C)c1
280,COc1cc(C)c(S[Se+]=P2(N(C(C)C)C(C)C)N(C)c3cccc4c3C3(CC4)CCc4cccc(c43)N2C)c(C)c1
281,COc1cc(C)c(S[S+]=P2(N(C(C)C)C(C)C)N(C)c3cccc4c3C3(CC4)CCc4cccc(c43)N2C)c(C)c1
282,COc1cc(C)c(S[S+]=P2(N(C(C)C)C(C)C)Oc3cccc4c3C3(CO4)COc4cccc(c43)O2)c(C)c1
283,COc1cc(C)c(S[Se+]=P2(N(C(C)C)C(C)C)Oc3cccc4c3C3(CO4)COc4cccc(c43)O2)c(C)c1
284,COc1cc(C)c(S[S+]=P2(N(C)[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
285,COc1cc(C)c(S[S+]=P2(N(C(C)C)C(c3ccccc3)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
286,COc1cc(C)c(S[S+]=P2(N(C(C)C)[C@H]3CCCc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
287,COc1cc(C)c(S[S+]=P2(N(C(C)C)[C@H](C)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
288,COc1cc(C)c(S[S+]=P2(N(C(C)C)[C@H](c3ccccc3)C(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
289,COc1cc(C)c(S[S+]=P2(N(C(C)C)[C@H](c3ccccc3)C(F)(F)F)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
290,COc1cc(C)c(S[S+]=P2(N([C@H](C)c3ccccc3)[C@H](C)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
291,COc1cc(C)c(S[S+]=P2(N(Cc3ccccc3)Cc3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
292,COc1cc(C)c(S[S+]=P2(N3c4ccccc4C=Cc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
293,COc1cc(C)c(S[S+]=P2(N(C(C)C)C(C)(C)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
294,CC[C@H](c1ccccc1)N(C(C)C)P1(=[S+]Sc2c(C)cc(OC)cc2C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
295,COc1cc(C)c(S[S+]=P2(N3C(C)(C)CCCC3(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
296,COc1cc(C)c(S[S+]=P2(N(C)C)N(c3ccccc3)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2c2ccccc2)c(C)c1
297,COc1cc(C)c(S[S+]=P2(N3CCCc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
298,COc1cc(C)c(S[S+]=P2(N([C@H](C)c3ccc4ccccc4c3)[C@H](C)c3ccc4ccccc4c3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
299,CCN(CC)P1(=[S+]Sc2c(C)cc(OC)cc2C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
300,COc1cc(C)c(S[S+]=P2(N3CCCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
301,CCC(C)N(C(C)CC)P1(=[S+]Sc2c(C)cc(OC)cc2C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
302,COc1cc(C)c(S[S+]=P2(N(CC(C)C)CC(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
303,COc1cc(C)c(S[S+]=P2(N(C3CCCCC3)C3CCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
304,CCC(C)N(C(C)CC)P1(=[Se+]Sc2c(C)cc(OC)cc2C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
305,COc1cc(C)c(S[Se+]=P2(N3CCCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
306,COc1cc(C)c(S[Se+]=P2(N(CC(C)C)CC(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
307,COc1cc(C)c(S[S+]=P2(N(C3CCCC3)C3CCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
308,COc1cc(C)c(S[S+]=P2(N(C(Cc3ccccc3)Cc3ccccc3)C(Cc3ccccc3)Cc3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
309,COc1cc(C)c(S[S+]=P2(N(c3ccccc3)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
310,COc1cc(C)c(S[S+]=P2(N(C(C)C)[C@@H](C)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
311,COc1cc(C)c(S[S+]=P2(N([C@@H](C)c3ccc4ccccc4c3)[C@@H](C)c3ccc4ccccc4c3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
312,COc1ccc([C@H](C)N([C@@H](C)c2ccc(OC)cc2)P2(=[S+]Sc3c(C)cc(OC)cc3C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
313,COc1cc(C)c(S[S+]=P2(N([C@H](C)c3cccc4ccccc34)[C@@H](C)c3cccc4ccccc34)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
314,COc1cc(C)c(S[S+]=P2(N([C@@H](C)c3ccccc3)[C@@H](C)c3ccccc3C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
315,COc1cc(C)c(S[S+]=P2(N([C@@H](C)c3ccc(F)cc3)[C@@H](C)c3ccc(F)cc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
316,COc1cc(C)c(S[S+]=P2(N([C@@H](C)c3ccc(C)cc3)[C@@H](C)c3ccc(C)cc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
317,CCC(CC)N(C(CC)CC)P1(=[S+]Sc2c(C)cc(OC)cc2C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
318,COc1cc(C)c(S[S+]=P2(N3CCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
319,COc1ccc([C@@H](C)N([C@H](C)c2ccc(OC)cc2)P2(=[S+]Sc3c(C)cc(OC)cc3C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
320,COc1cc(C)c(S[S+]=P2(N([C@H](C)c3cccc4ccccc34)[C@H](C)c3cccc4ccccc34)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
321,CCN([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)P1(=[S+]Sc2c(C)cc(OC)cc2C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
322,COc1cc(C)c(S[S+]=P2(N(Cc3ccccc3)[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
323,COc1cc(C)c(S[S+]=P2(N(c3ccccc3)[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
324,COc1cc(C)c(S[S+]=P2(N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
325,COc1cc(C)c(S[S+]=P2(N(C)C(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
326,COc1cc(C)c(S[S+]=P2(N(C)C(C)(C)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
327,COc1cc(C)c(S[S+]=P2(N(C)C3C4C[C@H]5C[C@@H](C4)C[C@@H]3C5)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
328,COc1cc(C)c(S[S+]=P2(N(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
329,COc1cc(C)c(S[S+]=P2(N3c4ccccc4CCc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
330,COc1cc(C)c(S[S+]=P2(N(C(C)C)[C@H]3CCc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
331,COc1cc(C)c(S[S+]=P2(N(C3CCCCC3)[C@H]3CCCc4ccccc43)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
332,COc1cc(C)c(S[S+]=P2(N(C(C)C)C3CCCCC3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c(C)c1
333,COc1cc(C)c(S[Se+]=P2(N(C(C)C)C(C)C)Oc3c(OC)ccc4c3C3(CC4)CCc4ccc(OC)c(c43)O2)c(C)c1
334,COc1cc(C)c(S[Se+]=P2(N(C(C)C)C(C)C)Oc3c(-c4ccccc4)ccc4c3C3(CC4)CCc4ccc(-c5ccccc5)c(c43)O2)c(C)c1
335,COc1cc(C)c(S[Se+]=P2(N(C(C)C)C(C)C)Oc3c(-c4ccc(C(F)(F)F)cc4)ccc4c3C3(CC4)CCc4ccc(-c5ccc(C(F)(F)F)cc5)c(c43)O2)c(C)c1
336,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2c(C)cc(OC)cc2C)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
337,COc1cc(C)c(S[S+]=P2(N(C(C)C)C(C)(C)C)Oc3c(C)ccc4c3C3(CC4)CCc4ccc(C)c(c43)O2)c(C)c1
338,CC(C)c1cccc(C(C)C)c1S[S+]=P1(N(C(C)C)C(C)C)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1
339,CC(C)c1cccc(C(C)C)c1S[Se+]=P1(N(C(C)C)C(C)C)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1
340,CC(C)c1cccc(C(C)C)c1S[S+]=P1(N(C(C)C)C(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
341,CC(C)c1cccc(C(C)C)c1S[Se+]=P1(N(C(C)C)C(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
342,CC(C)c1cccc(C(C)C)c1S[Se+]=P1(N(C(C)C)C(C)C)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
343,CC(C)c1cccc(C(C)C)c1S[S+]=P1(N(C(C)C)C(C)C)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
344,CC(C)c1cccc(C(C)C)c1S[S+]=P1(N(C(C)C)C(C)C)Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3
345,CC(C)c1cccc(C(C)C)c1S[Se+]=P1(N(C(C)C)C(C)C)Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3
346,CC(C)c1cccc(C(C)C)c1S[S+]=P1(N(C(C)C)C(C)C)N(C)c2ccc3c(c2-c2c(ccc4c2CCCC4)N1C)CCCC3
347,CC(C)c1cccc(C(C)C)c1S[Se+]=P1(N(C(C)C)C(C)C)N(C)c2ccc3c(c2-c2c(ccc4c2CCCC4)N1C)CCCC3
348,CC(C)c1cccc(C(C)C)c1S[Se+]=P1(N(C(C)C)C(C)C)N(C)c2cccc3c2C2(CC3)CCc3cccc(c32)N1C
